unique_surv_id,wa_num,drilling_event,ground_elevtn,mean_ss_tvd,mean_ss_easting,mean_ss_northing,survey_well_type,on_prod_date,last_reported_date,cum_gas_to_date_e3m3,cum_oil_to_date_m3,cum_water_to_date_m3,cum_cond_to_date_m3,n_stages,frac_start_date,frac_end_date,calc_completed_length_m,mean_proppant_per_stage_t,sd_proppant_per_stage_t,max_proppant_per_stage_t,calc_total_proppant_t,total_gas_injected_m3,mean_fluid_per_stage_m3,sd_fluid_per_stage_m3,max_fluid_per_stage_m3,calc_total_fluid_m3,avg_stage_length,avg_stage_spacing,max_rate_m3_min,mean_rate_m3_min,max_stage_duration_min,mean_stage_duration_min,max_breakdown_mpa,sd_breakdown_mpa,mean_breakdown_mpa,max_isip_mpa,sd_isip_mpa,mean_isip_mpa,fluid_intensity_comp_length_m3_m,proppant_intensity_comp_length_t_m,completed_length_m,base_fluid_cat,viscosity_cat,energizer_bool,proppant_cat,frac_duration_days,calc_proppant_intensity_kg_m,calc_fluid_intensity_m3_m,breakdown_isip_ratio,no_prior_wells,no_surrounding_wells,min_midpoint_dist,min_dist_well,horiz_wells_in_1km,horiz_wells_in_5km,horiz_wells_in_10km,horiz_wells_in_25km,first_order_residual,isotherm,paleozoic_structure,raw_montney_top,third_order_residual,seismogenic,n_quakes
30696-0,30696,0,867.8,-1145.845918,552815.2844,6308451.681,horizontal,10/1/2015,9/1/2019,57505.7,0,17875.4,116.5,18,9/25/2015,9/26/2015,1416.9,72.44444444,24.51223517,85,1304,0,913.0388889,251.3287188,1381.5,16434.7,0.1,78.70555556,12.1,11.05,172.6875,84.42913777,57.9,5.190476447,48.61111111,#NAME?,NA,NA,11.59905427,0.920319006,1416.9,water,slickwater,FALSE,sand,1,920.3190063,11.59905427,NA,FALSE,FALSE,8.203245508,30697-0,6,8,8,8,-41.25357066,75.19863513,-1212.789238,1896.63415,38.76895663,TRUE,12
30697-0,30697,0,867.8,-1001.789898,552826.8329,6308446.006,horizontal,10/1/2015,9/1/2019,109271.8,0,13311.2,2981.1,17,9/27/2015,9/28/2015,1376.8,83.29411765,6.080344417,85,1416,0,875.2764706,277.1278575,1690,14879.7,0.1,80.97647059,12.1,11.37058824,153.6363636,77.29946869,57.3,7.315671132,44.01764706,#NAME?,NA,NA,10.80745206,1.028471819,1376.8,water,slickwater,FALSE,sand,1,1028.471819,10.80745206,NA,FALSE,FALSE,8.203245508,30696-0,6,9,9,9,-41.23034734,75.18713093,-1212.803419,1896.94759,38.78312937,TRUE,12
30698-0,30698,0,867.8,-1082.060132,552630.9013,6308318.51,horizontal,10/1/2015,9/1/2019,50823.8,0,11064,409.5,18,9/28/2015,10/1/2015,1210.1,78.47222222,12.54459366,85.5,1412.5,0,1718.377778,328.5291957,2211.1,30930.8,0.1,67.21666667,11.8,10.77222222,225.8709677,160.9443519,58.1,5.862431626,48.91111111,30.2,NA,30.2,25.56053219,1.167258904,1210.1,water,slickwater,FALSE,sand,3,1167.258904,25.56053219,1.619573216,FALSE,FALSE,210.2993762,30699-0,6,8,8,8,-39.75430677,75.17881324,-1215.775979,1889.307565,40.21068797,TRUE,12
30699-0,30699,0,867.8,-1141.740404,552424.046,6308261.047,horizontal,10/1/2015,8/1/2019,28517.8,0,2732.3,107.6,9,10/2/2015,10/6/2015,1421.444444,133.4388889,81.77490361,225,1200.95,0,1397.4,602.2235756,1971.5,12576.6,104.4444444,133.5833333,10.6,8.455555556,229.244186,160.7549738,59.7,4.486770677,55.98888889,41.2,4.690701288,29.9375,8.847760494,0.844880013,1421.444444,water,slickwater,FALSE,sand,4,844.8800125,8.847760494,1.870192531,FALSE,FALSE,26.48800146,30700-0,6,9,9,9,-38.75505137,75.22354296,-1218.097191,1881.196655,41.20362781,TRUE,6
30700-0,30700,0,867.8,-1003.286835,552417.6072,6308230.116,horizontal,10/1/2015,9/1/2019,80595.4,0,3331.4,2247.6,8,10/2/2015,10/5/2015,1427.8625,165.6225,26.51577953,175.22,1324.98,0,1283.2875,257.8468451,1583.6,10266.3,114.2625,150.00625,11.7,10.875,143.7090909,117.8699627,57.7,8.884939103,51.825,29.5,1.030949632,28,7.189978027,0.927946493,1427.8625,water,slickwater,FALSE,sand,3,927.9464934,7.189978027,1.850892857,FALSE,FALSE,26.48800146,30699-0,6,9,9,9,-38.51388645,75.20214135,-1218.546407,1880.545608,41.4195053,TRUE,6
30743-0,30743,0,1058.2,-942.9157895,533119.8375,6350057.185,horizontal,10/1/2015,9/1/2019,30103.7,0,9400.1,0,18,9/22/2015,9/24/2015,1361.872222,84.20166667,5.112123134,88.28,1515.63,0,1027.311111,90.12045461,1245.2,18491.6,0.872222222,75.21944444,11.7,10.09444444,234.9433962,107.3640468,50.1,4.870023017,37.52222222,28.4,0.890505474,26.86,13.57807267,1.112901765,1361.872222,water,slickwater,TRUE,sand,2,1112.901765,13.57807267,1.396955407,FALSE,FALSE,6.307146271,30744-0,6,9,18,18,-127.5585734,78.95913478,-960.5454246,1791.642561,45.1631811,TRUE,8
30744-0,30744,0,1058.2,-816.8550575,533084.2284,6350101.482,horizontal,10/1/2015,9/1/2019,19472,0,6222.6,54.8,18,9/20/2015,9/22/2015,1362.338889,83.72166667,5.152873841,88.76,1506.99,0,901.8166667,171.2262324,1259.9,16232.7,1.538888889,74.875,11.7,11.13333333,116.8421053,81.70915953,48.5,6.266387666,33.29444444,27.5,1.80748444,25.02,11.9153172,1.106178508,1362.338889,water,slickwater,TRUE,sand,2,1106.178508,11.9153172,1.330713207,FALSE,FALSE,6.307146271,30743-0,6,9,18,18,-127.5495399,78.96056132,-960.5450452,1791.661138,45.17057166,TRUE,8
30745-0,30745,0,1058.2,-883.5624675,532978.3431,6349911.572,horizontal,10/1/2015,9/1/2019,8299.5,0,5830.1,0,17,9/24/2015,10/3/2015,1404.947059,87.54117647,8.804087745,93.16,1488.2,0,984.3352941,165.1046181,1286.7,16733.7,0.247058824,82.55,11.6,10.11764706,280.4,107.0206854,55.1,6.093957953,41.45882353,29.5,1.29305839,27,11.91055556,1.059256995,1404.947059,water,slickwater,TRUE,sand,9,1059.256995,11.91055556,1.535511983,FALSE,FALSE,203.3534703,30747-0,6,9,18,18,-128.480755,78.84804013,-961.1353321,1791.716469,44.12148856,TRUE,8
30746-0,30746,0,1058.2,-939.7545833,532768.7767,6349866.415,horizontal,11/1/2015,4/1/2019,2910.8,0,1868.2,1.2,8,9/18/2015,10/6/2015,1567.8,144.2075,28.59586371,179.04,1153.66,0,1966.1625,353.4048223,2432.6,15729.3,123.8,167.75,9.7,8.325,315.9220779,241.4804405,54.7,8.951925172,45.4375,33.2,2.281564313,28.9625,10.03272101,0.735846409,1567.8,water,slickwater,TRUE,sand,18,735.846409,10.03272101,1.568839016,FALSE,FALSE,27.4577105,30747-0,7,12,19,19,-129.480122,78.71530931,-961.3401084,1791.786306,43.22060829,TRUE,10
30747-0,30747,0,1058.2,-803.7264894,532740.2495,6349896.838,horizontal,10/1/2015,9/1/2019,18781.8,0,3781.6,179.8,9,9/18/2015,10/6/2015,1621,158.9177778,32.71496362,176.59,1430.26,0,1552.366667,173.2259579,1850.6,13971.3,116,155.6944444,10.6,9.333333333,228.1492537,169.1607083,56.8,8.252289245,46.54444444,35.4,3.513703333,27.81111111,8.618938927,0.882331894,1621,water,slickwater,TRUE,sand,18,882.3318939,8.618938927,1.67359169,FALSE,FALSE,203.3534703,30745-0,6,11,18,18,-129.4434441,78.72526798,-961.4228738,1791.928477,43.20797296,TRUE,10
30853-0,30853,0,981.1,-758.672439,553215.7006,6345785.11,horizontal,11/1/2015,9/1/2019,34620.5,0,18227.5,3164.7,18,10/12/2015,10/14/2015,1351.616667,96.42222222,9.494800779,101.3,1735.6,0,1187.816667,277.7725376,1734,21380.7,0.216666667,75.01388889,10.8,10.36111111,170,114.7996203,51.6,3.039247628,41.90555556,#NAME?,NA,NA,15.81861228,1.28409189,1351.616667,water,slickwater,TRUE,sand,2,1284.09189,15.81861228,NA,FALSE,FALSE,203.6454745,29732-0,7,9,15,15,-44.57776616,74.77500536,-975.7981132,1653.530231,101.8660083,TRUE,4
30854-0,30854,0,981.1,-841.9018391,553101.9931,6345616.586,horizontal,11/1/2015,7/1/2019,15656.8,0,3660.4,3410.5,18,10/23/2015,10/25/2015,1414.538889,98.60555556,5.916126736,100,1774.9,0,848.7666667,222.3947841,1219,15277.8,3.838888889,76.49722222,10.2,9.805555556,140.1149425,87.5502581,57.6,12.86857651,50.45555556,#NAME?,NA,NA,10.80055142,1.254755181,1414.538889,water,slickwater,TRUE,sand,2,1254.755181,10.80055142,NA,FALSE,FALSE,203.2889668,30855-0,7,9,15,15,-43.22125046,75.01602885,-978.6793644,1660.330091,103.0725748,TRUE,1
30855-0,30855,0,981.1,-762.3859596,552988.9155,6345451.883,horizontal,11/1/2015,9/1/2019,55609,0,17096.6,2758,18,10/14/2015,10/16/2015,1483.688889,98.43888889,7.109987912,101.8,1771.9,0,993.5,130.0204373,1412.5,17883,0.188888889,82.36666667,10.4,10.25,145.6185567,97.10278845,42.4,2.129960569,39.34444444,25.4,NA,25.4,12.05306593,1.194253063,1483.688889,water,slickwater,TRUE,sand,2,1194.253063,12.05306593,1.548993876,FALSE,FALSE,203.2889668,30854-0,7,9,15,15,-41.96119725,75.28984181,-981.4093297,1666.068338,104.2153469,TRUE,3
30856-0,30856,0,981.1,-851.3411024,552900.0105,6345267.283,horizontal,11/1/2015,9/1/2019,76157.6,0,10507.1,6934.6,22,10/20/2015,10/23/2015,1267.545455,73.66818182,4.393001617,75.5,1620.7,0,748.7772727,262.0171276,1449,16473.1,0.145454545,57.58181818,10.3,10.20454545,143.4653465,73.5645421,62,12.36563192,48.11363636,#NAME?,NA,NA,12.99606254,1.278612924,1267.545455,water,slickwater,TRUE,sand,3,1278.612924,12.99606254,NA,FALSE,FALSE,208.7436787,30857-0,5,11,15,15,-40.79558792,75.52704562,-983.9801331,1672.292895,105.2041829,TRUE,1
30857-0,30857,0,981.1,-770.8069466,552762.9744,6345155.569,horizontal,11/1/2015,9/1/2019,72733,0,20120.6,5248.5,18,10/17/2015,10/20/2015,1308.194444,85.12222222,9.734689672,91.4,1532.2,0,1406.744444,389.0252815,2061,25321.4,0.194444444,72.61388889,10.3,10.16666667,204.3229167,138.6331925,62,7.373466385,49.42777778,26.6,NA,26.6,19.35599108,1.171232615,1308.194444,water,slickwater,TRUE,sand,3,1171.232615,19.35599108,1.858187135,FALSE,FALSE,208.7436787,30856-0,4,11,15,15,-39.71488829,75.7684597,-986.4643317,1676.288669,106.2185347,TRUE,2
30879-0,30879,0,896.6,-1068.498681,548033.7192,6301284.291,horizontal,8/1/2017,9/1/2019,91994.5,0,7200.9,31.1,19,8/16/2017,8/17/2017,1782.315789,76,0,76,1444,0,460.4578947,73.63144192,681.8,8748.7,86.21578947,84.67368421,11.4,10.57368421,76.60674157,43.96545529,44.4,2.957832303,41.01052632,27.1,0,27.1,4.908613867,0.810181904,1782.315789,water,slickwater,FALSE,sand,1,810.1819041,4.908613867,1.513303554,FALSE,FALSE,331.9857727,30880-0,1,13,13,13,-18.06834266,93.90630115,-1301.76123,2027.843047,51.99000111,FALSE,0
30880-0,30880,0,896.6,-1075.971282,547728.6356,6301205.222,horizontal,8/1/2017,9/1/2019,70632.2,0,4163.4,15.3,16,8/14/2017,8/15/2017,1483.05625,76,0,76,1216,0,487.71875,67.25373069,623.8,7803.5,86.35625,81.8625,12.4,12.08125,54.71929825,40.42447107,32.5,1.256035429,29.68125,27.5,0.070710678,27.45,5.261769404,0.819928442,1483.05625,water,slickwater,FALSE,sand,1,819.9284417,5.261769404,1.081284153,FALSE,FALSE,331.9857727,30879-0,2,13,13,13,-14.85424359,95.00679155,-1307.254634,2043.45149,54.9712233,FALSE,0
30881-0,30881,0,896.6,-1071.137327,547255.1361,6300795.024,horizontal,9/1/2017,9/1/2019,66075.4,0,4216.9,7.7,16,8/10/2017,8/12/2017,1679.83125,85,0,85,1360,0,540.10625,89.51928261,729,8641.7,97.93125,92.759375,12.2,11.5375,72.17821782,47.27105602,39.1,2.454621492,32.2125,27.9,0.264575131,27.7,5.144385783,0.809605131,1679.83125,water,slickwater,FALSE,sand,2,809.6051315,5.144385783,1.162906137,FALSE,FALSE,653.1987878,30880-0,3,15,15,15,-7.374120574,96.9093928,-1319.203664,2072.603837,62.03455991,FALSE,0
30925-0,30925,0,1056.4,-1255.560435,544955.5445,6301572.787,horizontal,4/1/2016,9/1/2019,52963.8,0,10656.4,2.7,38,3/16/2016,3/21/2016,2018.163158,54.76315789,14.70509052,60,2081,0,495.7578947,170.0756869,836.7,18838.8,50.56315789,49.65789474,12.1,9.631578947,160.9038462,57.27598989,62.7,7.162785217,40.37222222,32,0.919238816,31.35,9.334626849,1.03113566,2018.163158,water,slickwater,FALSE,sand,5,1031.13566,9.334626849,1.287790183,FALSE,FALSE,289.1508257,27565-0,2,9,9,9,33.06831039,97.76266124,-1365.44888,2119.825105,105.1436234,FALSE,0
30927-0,30927,0,942.6,-1090.864048,543627.9332,6321029.073,horizontal,11/1/2015,9/1/2019,35392.4,0,8219.4,1127.5,17,11/14/2015,11/16/2015,1355.994118,85.9,10.38520582,90,1460.3,0,1422.670588,352.8362647,2003,24185.4,0.194117647,79.7,12.2,11.69411765,209.9255319,123.6358954,56.7,4.628381117,50.12352941,31.7,NA,31.7,17.83591808,1.076922076,1355.994118,water,slickwater,FALSE,sand,2,1076.922076,17.83591808,1.581183893,FALSE,FALSE,191.5096285,29442-0,3,13,21,21,-55.955764,80.9103504,-1162.373223,1930.529874,53.00350754,TRUE,7
30928-0,30928,0,942.8,-1016.855172,543813.349,6321142.872,horizontal,11/1/2015,9/1/2019,27394.1,0,6720.9,982.9,18,11/16/2015,11/19/2015,1374.483333,70.27222222,21.81582819,86,1264.9,0,1504.227778,359.3785941,2074.2,27076.1,0.183333333,76.30277778,12,10.29444444,305,153.9022191,56.7,5.801476035,49.47777778,32.8,NA,32.8,19.69911118,0.920273072,1374.483333,water,slickwater,FALSE,sand,3,920.2730723,19.69911118,1.508468835,FALSE,FALSE,223.7990227,30927-0,3,14,21,21,-54.1533034,80.51457287,-1162.569745,1920.599291,54.92731065,TRUE,10
30938-0,30938,0,1009.3,-723.4841667,556507.3244,6358826.614,horizontal,5/1/2016,9/1/2019,44978.5,0,9029.9,7310.6,66,5/1/2016,5/7/2016,1934.2,28.15681818,7.632742658,33,1858.35,0,405.5553846,92.17645108,652.9,26361.1,0.2,29.3,8.6,7.132307692,113.7321429,58.04436158,58.4,6.473100033,49.93384615,43.9,3.712044692,23.659375,13.6289422,0.960784821,1934.2,water,slickwater,FALSE,sand,6,960.7848206,13.6289422,2.110531075,FALSE,FALSE,269.7959575,29432-0,4,5,7,7,-55.5245249,76.08072371,-868.6708979,1623.03921,110.6242492,FALSE,0
30939-0,30939,0,1009.3,-655.0854128,557614.2882,6356599.151,horizontal,8/1/2016,9/1/2019,82702.1,0,6485.5,5655.3,65,6/25/2016,6/26/2016,1912,31.00738462,0.059536673,31.48,2015.48,0,190.4923077,49.55477811,387.1,12382,0.1,29.41230769,8.9,8.075384615,51.61333333,23.99732936,59,6.9826743,45.72307692,20.3,0.806976789,18.19384615,6.475941423,1.054121339,1912,water,slickwater,FALSE,sand,1,1054.121339,6.475941423,2.513106714,FALSE,FALSE,317.4305444,30940-0,4,10,13,13,-51.275602,75.46304405,-881.633631,1624.031172,109.8310239,TRUE,11
30940-0,30940,0,1009.3,-657.3639623,557888.9342,6356749.138,horizontal,8/1/2016,9/1/2019,41518.4,0,5337.9,3371.8,61,7/2/2016,7/8/2016,1905.6,24.25032787,8.260070816,36.11,1479.27,0,346.552459,82.28741825,582.3,21139.7,0.1,31.23606557,8.9,7.389830508,111.9807692,49.34703114,57.5,6.079512596,48.74915254,30.7,2.507970928,25.26440678,11.09346138,0.776275189,1905.6,water,slickwater,FALSE,sand,6,776.2751889,11.09346138,1.929558567,FALSE,FALSE,201.181764,30941-0,4,10,13,13,-50.59624623,75.27233652,-880.1356771,1620.152781,110.4960087,TRUE,11
30941-0,30941,0,1009.3,-725.3028571,558059.6805,6356865.685,horizontal,8/1/2016,9/1/2019,47770.8,0,3899.1,5915.6,49,7/8/2016,7/14/2016,1555.326531,28.48734694,12.46640866,61,1395.88,0,325.0755102,95.52529667,481.8,15928.7,1.726530612,31.67040816,8,6.389795918,89.22222222,51.08781938,56.7,1.534927816,54.30612245,34.8,2.823766361,26.12653061,10.24138641,0.897483565,1555.326531,water,slickwater,FALSE,sand,6,897.4835654,10.24138641,2.078581472,FALSE,FALSE,160.2084899,31833-0,4,10,13,13,-50.22633929,75.18942313,-878.9812664,1617.021728,110.8894005,TRUE,11
30971-0,30971,0,1050.4,-1111.374444,542502.9728,6303161.265,horizontal,8/1/2016,9/1/2019,104748.5,0,5343.4,7.5,19,7/23/2016,7/24/2016,1594.631579,78.35157895,6.864084679,80.14,1488.68,0,507.1157895,143.3756421,866,9635.2,78.83157895,75.71052632,12,11.42105263,95.16483516,45.64304466,47.4,1.919749618,42.58947368,27.1,0.636396103,26.65,6.042273417,0.933557331,1594.631579,water,slickwater,FALSE,sand,1,933.5573305,6.042273417,1.598104078,FALSE,FALSE,397.3818504,30974-0,1,10,10,10,55.64575721,93.22928401,-1390.047775,2104.475344,131.593319,FALSE,0
30972-0,30972,0,1050.5,-1120.7173,541784.7772,6305098.625,horizontal,7/1/2016,9/1/2019,120297,0,3596.6,8.3,51,7/18/2016,7/20/2016,1550.3,29.93176471,0.432216177,30.06,1526.52,0,209.5490196,69.78134241,481.6,10687,0.2,30.39019608,6.4,6.066666667,96.32,34.95911909,55,3.805053399,42.27254902,31.3,1.301338677,27.01764706,6.893504483,0.984661033,1550.3,water,slickwater,FALSE,sand,2,984.6610333,6.893504483,1.564627331,FALSE,FALSE,339.6643191,30973-0,1,6,6,6,37.49506074,89.85308764,-1362.814099,2069.565512,117.6888611,FALSE,0
30973-0,30973,0,1051.3,-1120.530818,541514.0645,6304901.131,horizontal,7/1/2016,9/1/2019,132389.7,0,4311.5,9.5,20,7/21/2016,7/23/2016,1832.13,90.0515,0.721258221,92.31,1801.03,0,599.59,119.2150595,978.5,11991.8,86.33,82.57,12,11.07,109.9438202,55.73307281,48.8,3.198597555,42.195,29.5,1.675310916,27.5,6.545277901,0.983025222,1832.13,water,slickwater,FALSE,sand,2,983.025222,6.545277901,1.534363636,FALSE,FALSE,339.6643191,30972-0,1,7,7,7,38.34551346,89.41303281,-1365.887491,2067.115944,118.4191338,FALSE,0
30974-0,30974,0,1051.3,-1122.236371,542105.7486,6303185.152,horizontal,8/1/2016,9/1/2019,119568,0,5932.2,8.4,21,7/25/2016,7/27/2016,1860.861905,88.56285714,7.865441591,93.7,1859.82,0,558.9714286,145.7173708,840.6,11738.4,81.36190476,81.82857143,12,11.1952381,96.62068966,51.30676647,45.9,3.260696683,42.02857143,29.3,1.450287328,27.83333333,6.308044659,0.999440096,1860.861905,water,slickwater,FALSE,sand,2,999.4400956,6.308044659,1.510008554,FALSE,FALSE,397.3818504,30971-0,1,10,10,10,58.16763198,92.59182803,-1394.421183,2102.134062,134.2224393,FALSE,0
31020-0,31020,0,990.7,-1118.224873,550323.7586,6314272.485,horizontal,5/1/2017,9/1/2019,85251.7,0,9719.6,2544.7,21,4/11/2017,4/14/2017,1718.895238,160.3380952,53.18880029,210,3367.1,0,1254.790476,464.0907238,2242,26350.6,0.195238095,81.79047619,12.1,11.34,205.6880734,116.3384278,65.5,5.789745927,43.83,28.1,2.828427125,26.1,15.32996277,1.958874471,1718.895238,water,slickwater,FALSE,sand,3,1958.874471,15.32996277,1.679310345,FALSE,FALSE,10.21139487,31021-0,7,24,24,24,-97.40645198,74.64589988,-1131.705677,1876.418125,-5.263543724,FALSE,0
31021-0,31021,0,990.6,-983.5906,550317.8204,6314280.097,horizontal,5/1/2017,9/1/2019,90594.2,0,7622.5,7289.1,21,4/5/2017,4/8/2017,1782.071429,130.0285714,0.090237781,130.4,2730.6,0,994.1619048,176.6198728,1300,20877.4,0.171428571,84.81190476,12,11.77142857,120.1886792,84.76356314,44.9,3.002720988,42.73333333,23.9,NA,23.9,11.7152431,1.532261814,1782.071429,water,slickwater,FALSE,sand,3,1532.261814,11.7152431,1.788005579,FALSE,FALSE,10.21139487,31020-0,7,24,24,24,-97.41588393,74.64181809,-1131.663701,1876.392675,-5.261288764,FALSE,0
31022-0,31022,0,990.6,-1034.181925,550507.3498,6314363.439,horizontal,5/1/2017,9/1/2019,77750.8,0,7046.5,4138.2,20,4/16/2017,4/27/2017,1705.275,116.365,42.21318421,165,2327.3,0,1276.155,516.3098891,2094.7,25523.1,0.175,85.2125,11.9,9.66,205.3627451,132.8866508,50.8,13.8268427,39.55,31.7,NA,31.7,14.96714606,1.364765214,1705.275,water,slickwater,FALSE,sand,11,1364.765214,14.96714606,1.247634069,FALSE,FALSE,210.2180875,31020-0,8,24,24,24,-97.13153616,75.31216763,-1130.606813,1872.982792,-4.939217727,FALSE,0
31023-0,31023,0,991.1,-1108.76517,550584.767,6314579.129,horizontal,5/1/2017,9/1/2019,75976.9,0,8976.5,2340.8,17,4/17/2017,4/19/2017,1357.788235,176.2941176,5.335783751,197,2997,0,1294.694118,299.9108961,2038,22009.8,0.188235294,79.80882353,12,11.78823529,169.8333333,109.9986239,49.3,2.836487575,46.67647059,28.7,0.953939201,27.6,16.21003882,2.207266142,1357.788235,water,slickwater,FALSE,sand,2,2207.266142,16.21003882,1.691176471,FALSE,FALSE,11.11530487,31024-0,10,24,24,24,-97.66330327,75.55916816,-1128.438831,1872.966962,-5.131435636,FALSE,0
31024-0,31024,0,9914,7941.249932,550590.4624,6314575.1,horizontal,5/1/2017,9/1/2019,84621.1,0,6222,6203.6,17,4/20/2017,4/21/2017,1321.794118,130,0,130,2210,0,837.9647059,149.4915045,1194,14245.4,0.194117647,77.68823529,11.9,11.83529412,101.1864407,70.7776829,48.8,3.537436343,43.32941176,23.8,NA,23.8,10.77732138,1.671969916,1321.794118,water,slickwater,FALSE,sand,1,1671.969916,10.77732138,1.82056352,FALSE,FALSE,11.11530487,31023-0,10,24,24,24,-97.61724627,75.59082838,-1128.491585,1872.738841,-5.10428687,FALSE,0
31025-0,31025,0,992.2,-1031.380065,550715.9572,6314734.962,horizontal,5/1/2017,9/1/2019,51396,0,10824,1760.6,18,4/22/2017,4/25/2017,1427.188889,165.1777778,18.97644222,186.6,2973.2,0,1679.216667,294.8989762,2153.2,30225.9,0.188888889,79.22777778,12,11.14444444,213.5555556,152.0457766,55.4,3.534517005,45.88888889,27.7,NA,27.7,21.1786262,2.083256129,1427.188889,water,slickwater,FALSE,sand,3,2083.256129,21.1786262,1.656638588,FALSE,FALSE,205.9465649,31024-0,11,24,24,24,-97.65894486,76.04025127,-1126.878888,1870.307502,-4.93355018,FALSE,0
31026-0,31026,0,992.8,-1110.551636,550837.6888,6314885.401,horizontal,5/1/2017,9/1/2019,64452.4,0,10896.8,1594,18,4/8/2017,4/10/2017,1295.588889,123.3555556,22.43896879,130,2220.4,0,1189.483333,374.9645979,2024.5,21410.7,0.188888889,71.91666667,12,11.68333333,192.8095238,103.5241327,76,7.351590464,47.96666667,39.3,NA,39.3,16.5258441,1.713815253,1295.588889,water,slickwater,FALSE,sand,2,1713.815253,16.5258441,1.220525869,FALSE,FALSE,9.062434082,31027-0,13,24,24,24,-97.63281099,76.44010042,-1125.488485,1867.635457,-4.733251994,FALSE,0
31027-0,31027,0,992.9,-979.0263855,550830.8585,6314895.153,horizontal,5/1/2017,9/1/2019,94159.2,0,7533.6,5769.4,18,4/14/2017,4/15/2017,1441.183333,130,0,130,2340,0,843.5444444,105.5310505,1137.8,15183.8,0.183333333,80.00833333,12,11.96111111,94.81666667,70.53825547,44.4,1.264445938,42.34117647,24,NA,24,10.53564779,1.623665738,1441.183333,water,slickwater,FALSE,sand,1,1623.665738,10.53564779,1.764215686,FALSE,FALSE,9.062434082,31026-0,13,24,24,24,-97.68265681,76.39963737,-1125.436746,1867.925913,-4.759410274,FALSE,0
31028-0,31028,0,992.9,-1033.226389,550928.0302,6315053.828,horizontal,5/1/2017,9/1/2019,32405.9,0,10892.8,1208,19,4/2/2017,4/5/2017,1528.689474,110.7,28.22030396,130.5,2103.3,0,1414.473684,362.5549902,2318.6,26875,0.189473684,80.39736842,11.9,11.01578947,218.7358491,130.8134136,58.1,5.998825421,44.74210526,28.8,0.636396103,28.35,17.58041804,1.3758844,1528.689474,water,slickwater,FALSE,sand,3,1375.8844,17.58041804,1.578204771,FALSE,FALSE,202.2237525,30504-0,12,24,24,24,-97.7761492,76.6597191,-1123.972122,1865.717356,-4.647770526,FALSE,0
31031-0,31031,0,1066.6,-876.7965217,537262.5106,6354345.509,horizontal,12/1/2015,9/1/2019,143041.2,0,2071.9,5827.1,21,12/15/2015,12/17/2015,2085.171429,105.0095238,0.043643578,105.2,2205.2,0,887.1380952,173.173579,1367,18629.9,0.171428571,99.2452381,12.2,11.92857143,122.0535714,74.6113135,56.9,5.13833399,40.0047619,23.6,NA,23.6,8.934469245,1.057562927,2085.171429,water,slickwater,FALSE,sand,2,1057.562927,8.934469245,1.69511703,FALSE,FALSE,1510.976284,29674-0,0,6,17,17,-116.4356737,80.10340651,-925.3688407,1803.792775,60.93315696,FALSE,0
31032-0,31032,0,1067.2,-760.6361594,537269.1024,6354346.119,horizontal,1/1/2016,9/1/2019,87611.2,0,14450.4,8216.2,22,12/13/2015,12/15/2015,1988.372727,99.99545455,0.048572702,100.1,2199.9,0,940.4454545,278.1341998,1726,20689.8,0.172727273,90.33181818,11.6,11.2,164.3809524,84.1760353,50,3.280613394,40.53636364,28.1,2.311565126,25.43333333,10.40539317,1.106382103,1988.372727,water,slickwater,TRUE,sand,2,1106.382103,10.40539317,1.59382819,FALSE,FALSE,10.53868362,31031-0,2,8,19,19,-116.5678793,80.08576181,-925.2307426,1803.657141,60.77180846,FALSE,0
31033-0,31033,0,1067.7,-818.6108462,537414.4987,6354448.657,horizontal,1/1/2016,9/1/2019,104359.4,0,12565.6,9521,22,12/17/2015,12/20/2015,1865.272727,85.81818182,7.475333174,90,1888,0,1401.559091,347.1172529,2262.7,30834.3,0.172727273,84.73636364,12,11.37727273,195.0603448,123.9948128,47.2,2.608000511,43.15,28.7,2.687005769,26.8,16.53071937,1.012184423,1865.272727,water,slickwater,FALSE,sand,3,1012.184423,16.53071937,1.610074627,FALSE,FALSE,200.0937688,31032-0,2,9,19,19,-117.1876459,79.88214409,-923.3230515,1800.059719,60.20948693,FALSE,0
31039-0,31039,0,900.1,-1087.71288,560693.7728,6308387.479,horizontal,11/1/2015,9/1/2019,63206.6,0,20967.6,5749.5,20,10/30/2015,11/2/2015,1922.275,97.7285,11.09319909,101.1,1954.57,0,1228.32,130.8417429,1547.1,24566.4,0.175,96.0625,10.6,8.755,211.1014493,143.5300859,49.7,3.878483154,45.55,31.4,1.913983629,29.63333333,12.7798572,1.016800406,1922.275,water,slickwater,FALSE,sand,3,1016.800406,12.7798572,1.53712036,FALSE,FALSE,11.6449585,31040-0,7,16,19,19,-52.75461271,75.83468705,-1165.189424,1857.342441,22.79661543,TRUE,2
